web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1543264450-1766","https://www.cars.com/vehicledetail/detail/754165100/overview/","5FNYF5H88HB023211","Used 2017 Honda Pilot EX-L"
"1543263545-1516","https://www.cars.com/vehicledetail/detail/754165540/overview/","KMHDH4AE8GU544059","Used 2016 Hyundai Elantra SE"
"1543263710-1541","https://www.cars.com/vehicledetail/detail/754165459/overview/","3FA6P0G72GR110881","Used 2016 Ford Fusion S"
"1543258181-718","https://www.cars.com/vehicledetail/detail/754168161/overview/","1FM5K7D82KGB02348","New 2019 Ford Explorer XLT"
"1543257114-506","https://www.cars.com/vehicledetail/detail/754168679/overview/","1G4PS5SK6D4164240","Used 2013 Buick Verano Leather"
"1543261219-1213","https://www.cars.com/vehicledetail/detail/754166680/overview/","KNMAT2MV1HP618265","Used 2017 Nissan Rogue S"
"1543256684-385","https://www.cars.com/vehicledetail/detail/754168888/overview/","2GKFLTEK0H6199832","Used 2017 GMC Terrain SLE-2"
"1543258595-811","https://www.cars.com/vehicledetail/detail/754167957/overview/","3FA6P0LU5KR130885","New 2019 Ford Fusion Hybrid SE"
"1543264599-1805","https://www.cars.com/vehicledetail/detail/754165034/overview/","1FA6P8AM5H5290505","Used 2017 Ford Mustang V6"
"1543260275-1077","https://www.cars.com/vehicledetail/detail/754167129/overview/","5FNRL5H68DB021755","Used 2013 Honda Odyssey EX-L"
"1543257209-531","https://www.cars.com/vehicledetail/detail/754168636/overview/","null","null"
"1543265166-1990","https://www.cars.com/vehicledetail/detail/754164767/overview/","1GYKNCRS6KZ159808","New 2019 Cadillac XT5 Luxury"
"1543258826-869","https://www.cars.com/vehicledetail/detail/754167843/overview/","JM3KFBDM7J0464010","New 2018 Mazda CX-5 Grand Touring"
"1543261908-1312","https://www.cars.com/vehicledetail/detail/754166348/overview/","3N1AB6AP2BL666038","Used 2011 Nissan Sentra 2.0 SR"
"1543260614-1124","https://www.cars.com/vehicledetail/detail/754166970/overview/","1G11B5SL7EF239593","Used 2014 Chevrolet Malibu 1LS"
"1543256469-317","https://www.cars.com/vehicledetail/detail/754168994/overview/","5TDYZRFH2KS295385","New 2019 Toyota Highlander Limited"
"1543258849-875","https://www.cars.com/vehicledetail/detail/754167832/overview/","3GCPCREC7EG141082","Used 2014 Chevrolet Silverado 1500 LT"
"1543254458-15","https://www.cars.com/vehicledetail/detail/754169978/overview/","KNMAT2MT8HP549461","Used 2017 Nissan Rogue S"
"1543265101-1962","https://www.cars.com/vehicledetail/detail/754164799/overview/","1FMCU9J93KUA77018","New 2019 Ford Escape Titanium"
"1543255037-86","https://www.cars.com/vehicledetail/detail/754169695/overview/","5N1AR2MM7FC613965","Used 2015 Nissan Pathfinder S"
"1543259593-993","https://www.cars.com/vehicledetail/detail/754167464/overview/","WAUEFAFL5FA070895","Used 2015 Audi A4 2.0T Premium Plus"
"1543264029-1625","https://www.cars.com/vehicledetail/detail/754165304/overview/","5TFAY5F1XKX796129","New 2019 Toyota Tundra 1794"
"1543257405-578","https://www.cars.com/vehicledetail/detail/754168539/overview/","null","null"
"1543264340-1728","https://www.cars.com/vehicledetail/detail/754165154/overview/","3GTP1NEC7JG561014","New 2018 GMC Sierra 1500 SLT"
"1543264640-1816","https://www.cars.com/vehicledetail/detail/754165015/overview/","2T1BURHE8KC194223","New 2019 Toyota Corolla LE"
"1543256240-245","https://www.cars.com/vehicledetail/detail/754169105/overview/","null","null"
"1543257407-579","https://www.cars.com/vehicledetail/detail/754168538/overview/","WP0AB2A88EK191113","Used 2014 Porsche Cayman S"
"1543260773-1151","https://www.cars.com/vehicledetail/detail/754166891/overview/","JM3TB2BA0F0447646","Used 2015 Mazda CX-9 Sport"
"1543261078-1194","https://www.cars.com/vehicledetail/detail/754166742/overview/","5N1AN0NU6EN811132","Used 2014 Nissan Xterra S"
"1543257401-577","https://www.cars.com/vehicledetail/detail/754168541/overview/","1C6RREFT4KN667484","New 2019 RAM 1500 Big Horn"
"1543254546-27","https://www.cars.com/vehicledetail/detail/754169934/overview/","null","null"
"1543261345-1227","https://www.cars.com/vehicledetail/detail/754166618/overview/","2C4RDGBG5GR192529","Used 2016 Dodge Grand Caravan AVP/SE"
"1543257480-594","https://www.cars.com/vehicledetail/detail/754168502/overview/","SALWG2RV8KA419008","New 2019 Land Rover Range Rover Sport 3.0L Supercharged SE"
"1543256880-441","https://www.cars.com/vehicledetail/detail/754168792/overview/","5TDYK3EH8CS075284","Used 2012 Toyota Highlander Limited"
"1543255771-193","https://www.cars.com/vehicledetail/detail/754169334/overview/","JN1EV7ARXJM443010","Used 2018 INFINITI Q50"
"1543260725-1144","https://www.cars.com/vehicledetail/detail/754166915/overview/","JA4AS3AW4AZ011576","Used 2010 Mitsubishi Outlander SE"
"1543254474-18","https://www.cars.com/vehicledetail/detail/754169970/overview/","JN8AS5MV8FW752783","Used 2015 Nissan Rogue Select S"
"1543254724-46","https://www.cars.com/vehicledetail/detail/754169848/overview/","2T1BURHE5FC473134","Used 2015 Toyota Corolla S Plus"
"1543256637-368","https://www.cars.com/vehicledetail/detail/754168911/overview/","1GCPTDE16K1167880","New 2019 Chevrolet Colorado Z71"
"1543258728-845","https://www.cars.com/vehicledetail/detail/754167891/overview/","1C6RREHT3KN502572","Used 2019 RAM 1500 Limited"
"1543262800-1416","https://www.cars.com/vehicledetail/detail/754165907/overview/","2T3YFREV3FW189371","Used 2015 Toyota RAV4 Limited"
"1543264328-1724","https://www.cars.com/vehicledetail/detail/754165160/overview/","5TDKZRFH8KS554886","New 2019 Toyota Highlander XLE"
"1543254450-14","https://www.cars.com/vehicledetail/detail/754169981/overview/","2C4RC1GG5JR116406","Used 2018 Chrysler Pacifica Limited"
"1543261232-1216","https://www.cars.com/vehicledetail/detail/754166674/overview/","1FM5K8F85HGB47599","Used 2017 Ford Explorer Limited"
"1543262857-1423","https://www.cars.com/vehicledetail/detail/754165879/overview/","WBAKE5C53BE573671","Used 2011 BMW 328 i"
"1543260595-1122","https://www.cars.com/vehicledetail/detail/754166979/overview/","2C3CDZAG1GH125441","Used 2016 Dodge Challenger SXT"
"1543259163-936","https://www.cars.com/vehicledetail/detail/754167677/overview/","3N1CN7AP9KL818614","New 2019 Nissan Versa S"
"1543257138-513","https://www.cars.com/vehicledetail/detail/754168671/overview/","2FMPK3J96KBB23306","New 2019 Ford Edge SEL"
"1543262400-1385","https://www.cars.com/vehicledetail/detail/754166105/overview/","3FA6P0SU5ER303066","Used 2014 Ford Fusion Energi Titanium"
"1543261250-1218","https://www.cars.com/vehicledetail/detail/754166665/overview/","JTDKN3DUXA0131303","Used 2010 Toyota Prius III"
"1543261599-1272","https://www.cars.com/vehicledetail/detail/754166493/overview/","2G1FC1EV7A9179813","Used 2010 Chevrolet Camaro 2LT"
"1543264183-1680","https://www.cars.com/vehicledetail/detail/754165230/overview/","4T1BZ1HK8KU023141","New 2019 Toyota Camry XSE"
"1543264152-1669","https://www.cars.com/vehicledetail/detail/754165245/overview/","2GKFLVEK7D6258901","Used 2013 GMC Terrain SLT-1"
"1543256937-452","https://www.cars.com/vehicledetail/detail/754168766/overview/","JTNKHMBX8K1015292","New 2019 Toyota C-HR LE"
"1543260836-1158","https://www.cars.com/vehicledetail/detail/754166860/overview/","3N1AB7AP2FY251834","Used 2015 Nissan Sentra S"
"1543256662-377","https://www.cars.com/vehicledetail/detail/754168899/overview/","WD3PG2EA9K3514478","New 2019 Mercedes-Benz Metris Base"
"1543256947-456","https://www.cars.com/vehicledetail/detail/754168761/overview/","1HGCV1F90JA047794","New 2018 Honda Accord Touring"
"1543258363-766","https://www.cars.com/vehicledetail/detail/754168072/overview/","1FMCU0GD7KUA74842","New 2019 Ford Escape SE"
"1543263618-1524","https://www.cars.com/vehicledetail/detail/754165504/overview/","5NPE34AF1FH208147","Used 2015 Hyundai Sonata Sport"
"1543262015-1331","https://www.cars.com/vehicledetail/detail/754166295/overview/","3N1AB7APXEY308277","Used 2014 Nissan Sentra SR"
"1543257691-655","https://www.cars.com/vehicledetail/detail/754168401/overview/","1FT7X2A65KED37732","New 2019 Ford F-250 XL"
"1543261752-1289","https://www.cars.com/vehicledetail/detail/754166422/overview/","JTHSE5BC0F5002713","Used 2015 Lexus RC 350 Base"
"1543265292-2037","https://www.cars.com/vehicledetail/detail/754164706/overview/","null","Used 1994 Nissan Maxima SE"
"1543258465-787","https://www.cars.com/vehicledetail/detail/754168021/overview/","WDDUG8DB1KA437550","New 2019 Mercedes-Benz S 560"
"1543258232-730","https://www.cars.com/vehicledetail/detail/754168136/overview/","19XFC2F63KE003137","New 2019 Honda Civic LX"
"1543264877-1881","https://www.cars.com/vehicledetail/detail/754164908/overview/","5J6RW2H91JL035838","New 2018 Honda CR-V Touring"
"1543259857-1021","https://www.cars.com/vehicledetail/detail/754167333/overview/","3FADP4AJ4KM111863","New 2019 Ford Fiesta S"
"1543256166-236","https://www.cars.com/vehicledetail/detail/754169142/overview/","2C3CDZFJ6FH804222","Used 2015 Dodge Challenger R/T Scat Pack"
"1543266346-2075","https://www.cars.com/vehicledetail/detail/754164646/overview/","WDC0G4JB0KV144408","New 2019 Mercedes-Benz GLC 300 Base"
"1543258508-799","https://www.cars.com/vehicledetail/detail/754168000/overview/","null","null"
"1543264162-1672","https://www.cars.com/vehicledetail/detail/754165240/overview/","1J4PP2GK2AW117553","Used 2010 Jeep Liberty Sport"
"1543256645-370","https://www.cars.com/vehicledetail/detail/754168907/overview/","2C3CDXHG2KH547379","New 2019 Dodge Charger GT"
"1543264221-1693","https://www.cars.com/vehicledetail/detail/754165211/overview/","5NPET46C99H563926","Used 2009 Hyundai Sonata GLS"
"1543255966-220","https://www.cars.com/vehicledetail/detail/754169241/overview/","null","null"
"1543257508-600","https://www.cars.com/vehicledetail/detail/754168488/overview/","YV1MJ672982422240","Used 2008 Volvo V50 T5"
"1543263245-1462","https://www.cars.com/vehicledetail/detail/754165688/overview/","JN8AZ1MW8CW237047","Used 2012 Nissan Murano SL"
"1543258909-885","https://www.cars.com/vehicledetail/detail/754167802/overview/","null","null"
"1543259121-922","https://www.cars.com/vehicledetail/detail/754167697/overview/","1N4AL3AP0GN352121","Used 2016 Nissan Altima 2.5 S"
"1543254602-30","https://www.cars.com/vehicledetail/detail/754169906/overview/","1FTMF1CB5JKE67486","New 2018 Ford F-150"
"1543265141-1979","https://www.cars.com/vehicledetail/detail/754164779/overview/","JA32V2FW1EU002582","Used 2014 Mitsubishi Lancer SE"
"1543261883-1306","https://www.cars.com/vehicledetail/detail/754166360/overview/","KL4CJCSB1FB134971","Used 2015 Buick Encore Leather"
"1543263376-1480","https://www.cars.com/vehicledetail/detail/754165623/overview/","JTEZU5JR2F5107113","Used 2015 Toyota 4Runner Limited"
"1543256949-457","https://www.cars.com/vehicledetail/detail/754168760/overview/","1HGCV1F10JA256687","New 2018 Honda Accord LX"
"1543263351-1477","https://www.cars.com/vehicledetail/detail/754165635/overview/","2C3CDXBG9FH862193","Used 2015 Dodge Charger SE"
"1543264921-1897","https://www.cars.com/vehicledetail/detail/754164887/overview/","1FALP45TXSF246739","Used 1995 Ford Mustang GT"
"1543262114-1343","https://www.cars.com/vehicledetail/detail/754166246/overview/","ZACCJABT5GPE19859","Used 2016 Jeep Renegade Latitude"
"1543259597-994","https://www.cars.com/vehicledetail/detail/754167462/overview/","3C4PDCBG7GT228699","Used 2016 Dodge Journey SXT"
"1543255700-176","https://www.cars.com/vehicledetail/detail/754169369/overview/","5NPDH4AEXGH720740","Used 2016 Hyundai Elantra SE"
"1543264465-1769","https://www.cars.com/vehicledetail/detail/754165093/overview/","WDDUG8DB3KA426002","New 2019 Mercedes-Benz S 560"
"1543264168-1675","https://www.cars.com/vehicledetail/detail/754165237/overview/","3N1AB51D16L483882","Used 2006 Nissan Sentra SE-R"
"1543261175-1209","https://www.cars.com/vehicledetail/detail/754166702/overview/","1C4PJMBS6GW309691","Used 2016 Jeep Cherokee Trailhawk"
"1543256496-326","https://www.cars.com/vehicledetail/detail/754168981/overview/","null","null"
"1543257065-493","https://www.cars.com/vehicledetail/detail/754168703/overview/","WBA7E2C50GG547299","Certified 2016 BMW 740 i"
"1543264205-1686","https://www.cars.com/vehicledetail/detail/754165219/overview/","4S4BP61C087301463","Used 2008 Subaru Outback 2.5 i L.L. Bean Edition"
"1543264507-1781","https://www.cars.com/vehicledetail/detail/754165072/overview/","null","Used 2004 Ford Mustang Base"
"1543263527-1510","https://www.cars.com/vehicledetail/detail/754165549/overview/","3VW267AJ6GM387889","Used 2016 Volkswagen Jetta 1.4T S"
"1543261571-1267","https://www.cars.com/vehicledetail/detail/754166507/overview/","KMHD74LF6HU118137","Used 2017 Hyundai Elantra SE"
"1543264268-1710","https://www.cars.com/vehicledetail/detail/754165188/overview/","3VWLL7AJ1EM261322","Used 2014 Volkswagen Jetta 2.0L TDI SEL"
"1543255572-157","https://www.cars.com/vehicledetail/detail/754169432/overview/","3KPA24ABXKE164100","New 2019 Kia Rio S"
"1543261527-1262","https://www.cars.com/vehicledetail/detail/754166528/overview/","TRU41AFK1B1015526","Used 2011 Audi TTS 2.0T Prestige quattro"
"1543257294-557","https://www.cars.com/vehicledetail/detail/754168594/overview/","null","null"
"1543257842-681","https://www.cars.com/vehicledetail/detail/754168329/overview/","1G6AG5RX7F0113534","Used 2015 Cadillac ATS 2.0L Turbo"
"1543262258-1362","https://www.cars.com/vehicledetail/detail/754166175/overview/","WDDHF9AB7AA143597","Used 2010 Mercedes-Benz E 550 4MATIC"
"1543264401-1748","https://www.cars.com/vehicledetail/detail/754165124/overview/","2T1BURHE4HC772908","Used 2017 Toyota Corolla LE"
"1543264403-1749","https://www.cars.com/vehicledetail/detail/754165123/overview/","4T3BK3BB8CU067710","Used 2012 Toyota Venza XLE"
"1543263069-1447","https://www.cars.com/vehicledetail/detail/754165774/overview/","5UXWZ7C55F0F76418","Used 2015 BMW X3 sDrive28i"
"1543265119-1971","https://www.cars.com/vehicledetail/detail/754164790/overview/","1FMCU9GD8KUA77012","New 2019 Ford Escape SE"
"1543254401-2","https://www.cars.com/vehicledetail/detail/754169998/overview/","2T1BURHEXKC193784","New 2019 Toyota Corolla LE"
"1543263974-1607","https://www.cars.com/vehicledetail/detail/754165331/overview/","1C6RR7FT2KS567977","New 2019 RAM 1500 Tradesman"
"1543261958-1320","https://www.cars.com/vehicledetail/detail/754166323/overview/","3VW267AJ2GM216007","Used 2016 Volkswagen Jetta 2.0L S"
"1543258385-771","https://www.cars.com/vehicledetail/detail/754168061/overview/","2FMPK3K91KBB47883","New 2019 Ford Edge Titanium"
"1543257010-476","https://www.cars.com/vehicledetail/detail/754168730/overview/","5NPDH4AE4EH521891","Used 2014 Hyundai Elantra SE"
"1543258293-754","https://www.cars.com/vehicledetail/detail/754168106/overview/","1ZVFT82H475335551","Used 2007 Ford Mustang GT Premium"
"1543262722-1407","https://www.cars.com/vehicledetail/detail/754165945/overview/","5N1AR2MM6FC712308","Used 2015 Nissan Pathfinder SV"
"1543262100-1340","https://www.cars.com/vehicledetail/detail/754166253/overview/","JTNKARJEXHJ547489","Used 2017 Toyota Corolla iM Base"
"1543264131-1662","https://www.cars.com/vehicledetail/detail/754165255/overview/","JN8AS5MT1AW023127","Used 2010 Nissan Rogue SL"
"1543262871-1425","https://www.cars.com/vehicledetail/detail/754165872/overview/","3N1AB7AP8FY315634","Used 2015 Nissan Sentra S"
"1543264135-1663","https://www.cars.com/vehicledetail/detail/754165253/overview/","JN8AZ1MU4CW119415","Used 2012 Nissan Murano S"
"1543260236-1069","https://www.cars.com/vehicledetail/detail/754167148/overview/","1C4RDJDG5JC149934","Used 2018 Dodge Durango GT"
"1543260721-1143","https://www.cars.com/vehicledetail/detail/754166917/overview/","null","null"
"1543257095-499","https://www.cars.com/vehicledetail/detail/754168688/overview/","WP0AB2A99HS123562","Used 2017 Porsche 911 Carrera 4S"
"1543256783-411","https://www.cars.com/vehicledetail/detail/754168840/overview/","4T1BZ1FB3KU020277","New 2019 Toyota Avalon"
"1543256308-263","https://www.cars.com/vehicledetail/detail/754169073/overview/","1N4AZ1CP6KC304014","New 2019 Nissan Leaf SV"
"1543265226-2010","https://www.cars.com/vehicledetail/detail/754164738/overview/","1FMCU9GD0KUA76999","New 2019 Ford Escape SE"
"1543264908-1892","https://www.cars.com/vehicledetail/detail/754164893/overview/","5FNYF6H55GB096045","Certified 2016 Honda Pilot EX-L"
"1543261118-1199","https://www.cars.com/vehicledetail/detail/754166730/overview/","1J8FA54127L126899","Used 2007 Jeep Wrangler Sahara"
"1543264099-1649","https://www.cars.com/vehicledetail/detail/754165271/overview/","5NMS53AA5KH054772","New 2019 Hyundai Santa Fe Limited 2.0T"
"1543261573-1268","https://www.cars.com/vehicledetail/detail/754166506/overview/","5XYPGDA50HG197897","Used 2017 Kia Sorento LX"
"1543264996-1920","https://www.cars.com/vehicledetail/detail/754164850/overview/","null","null"
"1543256508-330","https://www.cars.com/vehicledetail/detail/754168975/overview/","1FT7W2BT3KED30950","New 2019 Ford F-250 Super Duty"
"1543257954-694","https://www.cars.com/vehicledetail/detail/754168273/overview/","19XFC2F52HE081571","Used 2017 Honda Civic LX"
"1543264111-1655","https://www.cars.com/vehicledetail/detail/754165265/overview/","JTMZFREV0JJ752047","New 2018 Toyota RAV4 LE"
"1543264927-1899","https://www.cars.com/vehicledetail/detail/754164884/overview/","WBAJA7C5XKG910022","New 2019 BMW 530 i xDrive"
"1543259208-947","https://www.cars.com/vehicledetail/detail/754167655/overview/","3N1AB7AP0HY234551","Used 2017 Nissan Sentra S"
"1543260618-1126","https://www.cars.com/vehicledetail/detail/754166968/overview/","2HNYD2H28DH514506","Used 2013 Acura MDX 3.7L"
"1543255158-102","https://www.cars.com/vehicledetail/detail/754169635/overview/","1G6AH5RX0G0110652","Used 2016 Cadillac ATS 2.0 Turbo Luxury Collection"
"1543261940-1317","https://www.cars.com/vehicledetail/detail/754166332/overview/","5FRYD4H49FB014980","Used 2015 Acura MDX 3.5L Technology Package"
"1543255589-160","https://www.cars.com/vehicledetail/detail/754169424/overview/","1GNKRFED9BJ166440","Used 2011 Chevrolet Traverse LS"
"1543261353-1229","https://www.cars.com/vehicledetail/detail/754166614/overview/","4T1BF1FK4HU762933","Used 2017 Toyota Camry SE"
"1543264526-1788","https://www.cars.com/vehicledetail/detail/754165063/overview/","1C6RR6GT7GS285852","Used 2016 RAM 1500 Lone Star"
"1543255739-184","https://www.cars.com/vehicledetail/detail/754169350/overview/","null","null"
"1543262592-1395","https://www.cars.com/vehicledetail/detail/754166009/overview/","JM1BM1T75F1272896","Used 2015 Mazda Mazda3 i SV"
"1543261500-1254","https://www.cars.com/vehicledetail/detail/754166541/overview/","3N1AB7AP8FY353817","Used 2015 Nissan Sentra S"
"1543263580-1520","https://www.cars.com/vehicledetail/detail/754165523/overview/","3CZRU6H50HM712011","Certified 2017 Honda HR-V EX"
"1543260941-1174","https://www.cars.com/vehicledetail/detail/754166810/overview/","1G1FF1R76J0137792","Used 2018 Chevrolet Camaro 1SS"
"1543258951-894","https://www.cars.com/vehicledetail/detail/754167781/overview/","2C4RDGEG3GR225149","Used 2016 Dodge Grand Caravan R/T"
"1543256228-243","https://www.cars.com/vehicledetail/detail/754169111/overview/","KNMAT2MV1FP587919","Used 2015 Nissan Rogue SV"
"1543264528-1789","https://www.cars.com/vehicledetail/detail/754165062/overview/","1C4RJFBG3KC590777","New 2019 Jeep Grand Cherokee Limited"
"1543264074-1641","https://www.cars.com/vehicledetail/detail/754165283/overview/","3KPC24A33KE055057","New 2019 Hyundai Accent SEL"
"1543264955-1911","https://www.cars.com/vehicledetail/detail/754164870/overview/","WBA8B7C58JA937863","New 2018 BMW 340 i xDrive"
"1543256417-302","https://www.cars.com/vehicledetail/detail/754169020/overview/","WA1BNAFY9J2208603","New 2018 Audi Q5 2.0T Tech Premium"
"1543258982-901","https://www.cars.com/vehicledetail/detail/754167766/overview/","1GKS2FKC0HR207450","Used 2017 GMC Yukon XL SLE"
"1543255298-118","https://www.cars.com/vehicledetail/detail/754169566/overview/","5N1AZ2MH2FN272773","Used 2015 Nissan Murano SL"
"1543261691-1285","https://www.cars.com/vehicledetail/detail/754166452/overview/","1FTFW1CF6DFA16401","Used 2013 Ford F-150 Platinum"
"1543264777-1854","https://www.cars.com/vehicledetail/detail/754164955/overview/","1C6RRERT3KN683414","New 2019 RAM 1500 Laramie"
"1543258605-814","https://www.cars.com/vehicledetail/detail/754167952/overview/","3N1AB7AP0JY255938","Used 2018 Nissan Sentra SV"
"1543257012-477","https://www.cars.com/vehicledetail/detail/754168729/overview/","1FT8W3BT4EEB31775","Used 2014 Ford F-350 XLT"
"1543259127-924","https://www.cars.com/vehicledetail/detail/754167695/overview/","3N1CN7AP6KL810695","New 2019 Nissan Versa 1.6 SV"
"1543254822-59","https://www.cars.com/vehicledetail/detail/754169799/overview/","5TDKK3DC6GS739132","Used 2016 Toyota Sienna LE"
"1543263808-1564","https://www.cars.com/vehicledetail/detail/754165411/overview/","1GTP9EED6KZ157284","New 2019 GMC Sierra 1500 AT4"
"1543260788-1155","https://www.cars.com/vehicledetail/detail/754166884/overview/","3VWDX7AJ7BM109386","Used 2011 Volkswagen Jetta SE"
"1543255960-219","https://www.cars.com/vehicledetail/detail/754169244/overview/","JN1BV7APXFM347516","Used 2015 INFINITI Q50 Premium"
"1543258937-891","https://www.cars.com/vehicledetail/detail/754167788/overview/","2G61M5S3XJ9129922","Used 2018 Cadillac XTS Luxury"
"1543261262-1219","https://www.cars.com/vehicledetail/detail/754166659/overview/","5FNRL5H27FB121216","Used 2015 Honda Odyssey LX"
"1543258248-736","https://www.cars.com/vehicledetail/detail/754168128/overview/","null","null"
"1543257140-514","https://www.cars.com/vehicledetail/detail/754168670/overview/","1FTFW1E41KFA18954","New 2019 Ford F-150 Lariat"
"1543259733-1008","https://www.cars.com/vehicledetail/detail/754167395/overview/","1N4AL3AP3FC588787","Used 2015 Nissan Altima 2.5 S"
"1543260330-1089","https://www.cars.com/vehicledetail/detail/754167102/overview/","JN1BJ1CP5JW195499","New 2018 Nissan Rogue Sport SV"
"1543265038-1936","https://www.cars.com/vehicledetail/detail/754164830/overview/","1FTEW1CP6JKF80590","New 2018 Ford F-150 XLT"
"1543256085-230","https://www.cars.com/vehicledetail/detail/754169182/overview/","1FMCU0F78EUA85008","Used 2014 Ford Escape S"
"1543254631-36","https://www.cars.com/vehicledetail/detail/754169893/overview/","1FM5K8F85EGA17219","Used 2014 Ford Explorer Limited"
"1543255566-154","https://www.cars.com/vehicledetail/detail/754169435/overview/","1C6SRFRT3KN525064","New 2019 RAM 1500 Laramie"
"1543264025-1623","https://www.cars.com/vehicledetail/detail/754165306/overview/","1C6SRFFT8KN709386","New 2019 RAM 1500 Big Horn"
"1543258769-856","https://www.cars.com/vehicledetail/detail/754167871/overview/","1N4AA6AP8GC410057","Used 2016 Nissan Maxima 3.5 Platinum"
"1543263525-1509","https://www.cars.com/vehicledetail/detail/754165550/overview/","null","null"
"1543265145-1980","https://www.cars.com/vehicledetail/detail/754164777/overview/","3D7KS28C76G250844","Used 2006 Dodge Ram 2500 SLT"
"1543256386-288","https://www.cars.com/vehicledetail/detail/754169035/overview/","WA1AAAF79KD009958","New 2019 Audi Q7 3.0T Premium"
"1543264234-1699","https://www.cars.com/vehicledetail/detail/754165205/overview/","1GNALBEKXDZ116801","Used 2013 Chevrolet Equinox LS"
"1543265268-2027","https://www.cars.com/vehicledetail/detail/754164718/overview/","1C4GJXAG7JW152615","New 2018 Jeep Wrangler Sport"
"1543264847-1870","https://www.cars.com/vehicledetail/detail/754164922/overview/","WDDZF4JB9KA515854","New 2019 Mercedes-Benz E 300"
"1543256087-231","https://www.cars.com/vehicledetail/detail/754169181/overview/","WAULFAFH8CN001027","Used 2012 Audi A5 2.0T Premium Plus"
"1543255865-207","https://www.cars.com/vehicledetail/detail/754169289/overview/","5NPDH4AE5EH510320","Used 2014 Hyundai Elantra Limited"
"1543257093-498","https://www.cars.com/vehicledetail/detail/754168689/overview/","1GYKNARS7JZ237855","New 2018 Cadillac XT5 Base"
"1543254424-10","https://www.cars.com/vehicledetail/detail/754169987/overview/","1FTFW1RG7KFA03542","New 2019 Ford F-150 Raptor"
"1543261126-1201","https://www.cars.com/vehicledetail/detail/754166726/overview/","WDDHF8JB9EA869946","Used 2014 Mercedes-Benz E 350 4MATIC"
"1543256581-351","https://www.cars.com/vehicledetail/detail/754168939/overview/","2HGFC2F66KH501953","New 2019 Honda Civic LX"
"1543259542-989","https://www.cars.com/vehicledetail/detail/754167489/overview/","1C4NJPFA4ED508872","Used 2014 Jeep Patriot Latitude"
"1543260033-1040","https://www.cars.com/vehicledetail/detail/754167246/overview/","JN1BY1AP4HM740631","Used 2017 INFINITI Q70 3.7"
"1543257381-573","https://www.cars.com/vehicledetail/detail/754168551/overview/","null","null"
"1543263930-1594","https://www.cars.com/vehicledetail/detail/754165352/overview/","1C4PJMDN8KD294106","New 2019 Jeep Cherokee Limited"
"1543258285-752","https://www.cars.com/vehicledetail/detail/754168110/overview/","1FTER4FH7KLA04631","New 2019 Ford Ranger"
"1543258678-827","https://www.cars.com/vehicledetail/detail/754167916/overview/","1C4AJWAGXDL681501","Used 2013 Jeep Wrangler Sport"
"1543259101-915","https://www.cars.com/vehicledetail/detail/754167707/overview/","3FA6P0LU7KR130872","New 2019 Ford Fusion Hybrid SE"
"1543265288-2035","https://www.cars.com/vehicledetail/detail/754164708/overview/","WD3FE7CD3HP406810","Used 2017 Mercedes-Benz Sprinter 2500 High Roof"
"1543256475-319","https://www.cars.com/vehicledetail/detail/754168991/overview/","5TDZZRFH9KS292259","New 2019 Toyota Highlander LE Plus"
"1543262308-1369","https://www.cars.com/vehicledetail/detail/754166150/overview/","3N1AB7AP9GY325462","Used 2016 Nissan Sentra S"
"1543256807-421","https://www.cars.com/vehicledetail/detail/754168828/overview/","2HGFC4B87KH300629","New 2019 Honda Civic Sport"
"1543254616-32","https://www.cars.com/vehicledetail/detail/754169900/overview/","3N1AB7AP7KY230195","New 2019 Nissan Sentra S"
"1543256826-426","https://www.cars.com/vehicledetail/detail/754168819/overview/","WMWMF7C54ATZ71368","Used 2010 MINI Cooper S"
"1543257258-547","https://www.cars.com/vehicledetail/detail/754168612/overview/","null","null"
"1543257589-626","https://www.cars.com/vehicledetail/detail/754168448/overview/","55SWF4JB9HU205425","Certified 2017 Mercedes-Benz C 300"
"1543263418-1487","https://www.cars.com/vehicledetail/detail/754165603/overview/","2GCEK190681191867","Used 2008 Chevrolet Silverado 1500 LTZ Extended Cab"
"1543263622-1525","https://www.cars.com/vehicledetail/detail/754165503/overview/","1N4AA6AP9GC435856","Used 2016 Nissan Maxima 3.5 SR"
"1543260812-1156","https://www.cars.com/vehicledetail/detail/754166872/overview/","JNKBV61FX8M263812","Used 2008 INFINITI G35x Base"
"1543258611-817","https://www.cars.com/vehicledetail/detail/754167949/overview/","WDDUG8DB4KA445948","New 2019 Mercedes-Benz S 560"
"1543258751-851","https://www.cars.com/vehicledetail/detail/754167880/overview/","3G1BE6SM2JS573790","Used 2018 Chevrolet Cruze LT"
"1543255871-209","https://www.cars.com/vehicledetail/detail/754169286/overview/","3VWD17AJ1FM241566","Used 2015 Volkswagen Jetta 1.8T SE"
"1543257687-654","https://www.cars.com/vehicledetail/detail/754168403/overview/","1FTEW1EG7JFE73070","New 2018 Ford F-150 XLT"
"1543254399-1","https://www.cars.com/vehicledetail/detail/754169999/overview/","5TDDZRFH0KS930229","New 2019 Toyota Highlander Limited"
"1543263081-1449","https://www.cars.com/vehicledetail/detail/754165768/overview/","1LNHL9DK3FG607418","Used 2015 Lincoln MKS Base"
